IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP77;IP_PROP319;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP320;IP_PROP81;IP_PROP322;IP_PROP83;IP_PROP323;IC_GROUP0;IC_GROUP1;IC_GROUP2;IC_GROUP3;CV_PRICE_1;CV_CURRENCY_1
2259;Альфа 62 501;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1230e161-1644-11ea-a92b-00155d000b01_IM-00000784_Alfa%2062%20501/photo_1_IM-00000784_Alfa%2062%20501Stellazh.jpg?1649682123;;html;stellazh_alfa_62_7;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1230e161-1644-11ea-a92b-00155d000b01_IM-00000784_Alfa%2062%20501/photo_1_IM-00000784_Alfa%2062%20501Stellazh.jpg?1649682123;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Альфа 62 501» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.«Альфа 62 501» является частью модульной коллекции «Альфа 62», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1230e161-1644-11ea-a92b-00155d000b01_IM-00000784_Alfa%2062%20501/photo_4_IM-00000784_Alfa%2062%20501Stellazh.jpg?1649682122;140;0.360;2300;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Детская мебель;Детские шкафы;Книжные шкафы;62 320;RUB
2259;Альфа 62 501;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1230e161-1644-11ea-a92b-00155d000b01_IM-00000784_Alfa%2062%20501/photo_1_IM-00000784_Alfa%2062%20501Stellazh.jpg?1649682123;;html;stellazh_alfa_62_7;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1230e161-1644-11ea-a92b-00155d000b01_IM-00000784_Alfa%2062%20501/photo_1_IM-00000784_Alfa%2062%20501Stellazh.jpg?1649682123;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Альфа 62 501» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.«Альфа 62 501» является частью модульной коллекции «Альфа 62», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1230e161-1644-11ea-a92b-00155d000b01_IM-00000784_Alfa%2062%20501/photo_5_IM-00000784_Alfa%2062%20501Stellazh.jpg?1653570204;140;0.360;2300;390;2020;Альфа 62;Орех Пегас;;8 лет;;Главная;Детская мебель;Детские шкафы;Книжные шкафы;62 320;RUB
2260;Альфа 61 501;https://davitamebel.ru/upload/resize_cache/product/275_206_1/311ddc8b-0200-11ea-97bd-00155d000b01_IM-00000758_Alfa%2061%20501/photo_1_IM-00000758_Alfa%2061%20501Stellazh.jpg?1649423008;;html;stellazh_alfa_61_6;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/311ddc8b-0200-11ea-97bd-00155d000b01_IM-00000758_Alfa%2061%20501/photo_1_IM-00000758_Alfa%2061%20501Stellazh.jpg?1649423008;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Альфа 61 501» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.«Альфа 61 501» является частью модульной коллекции «Альфа 61», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/311ddc8b-0200-11ea-97bd-00155d000b01_IM-00000758_Alfa%2061%20501/photo_3_IM-00000758_Alfa%2061%20501Stellazh.jpg?1649423006;140;0.360;2300;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;62 320;RUB
2260;Альфа 61 501;https://davitamebel.ru/upload/resize_cache/product/275_206_1/311ddc8b-0200-11ea-97bd-00155d000b01_IM-00000758_Alfa%2061%20501/photo_1_IM-00000758_Alfa%2061%20501Stellazh.jpg?1649423008;;html;stellazh_alfa_61_6;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/311ddc8b-0200-11ea-97bd-00155d000b01_IM-00000758_Alfa%2061%20501/photo_1_IM-00000758_Alfa%2061%20501Stellazh.jpg?1649423008;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Альфа 61 501» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.«Альфа 61 501» является частью модульной коллекции «Альфа 61», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/311ddc8b-0200-11ea-97bd-00155d000b01_IM-00000758_Alfa%2061%20501/photo_4_IM-00000758_Alfa%2061%20501Stellazh.jpg?1649423006;140;0.360;2300;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;62 320;RUB
2260;Альфа 61 501;https://davitamebel.ru/upload/resize_cache/product/275_206_1/311ddc8b-0200-11ea-97bd-00155d000b01_IM-00000758_Alfa%2061%20501/photo_1_IM-00000758_Alfa%2061%20501Stellazh.jpg?1649423008;;html;stellazh_alfa_61_6;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/311ddc8b-0200-11ea-97bd-00155d000b01_IM-00000758_Alfa%2061%20501/photo_1_IM-00000758_Alfa%2061%20501Stellazh.jpg?1649423008;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Альфа 61 501» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола.«Альфа 61 501» является частью модульной коллекции «Альфа 61», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/311ddc8b-0200-11ea-97bd-00155d000b01_IM-00000758_Alfa%2061%20501/photo_5_IM-00000758_Alfa%2061%20501Stellazh.jpg?1653570202;140;0.360;2300;390;2020;Альфа 61;Ольха;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;62 320;RUB
2261;Рубин 40 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/98abad20-5789-11ea-b01c-00155d000b01_IM-00000841_Rubin%2040%20503/photo_1_IM-00000841_Rubin%2040%20503Stellazh.jpg?1649682205;;html;stellazh_rubin_40_2;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/98abad20-5789-11ea-b01c-00155d000b01_IM-00000841_Rubin%2040%20503/photo_1_IM-00000841_Rubin%2040%20503Stellazh.jpg?1649682205;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 40 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 40 503» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/98abad20-5789-11ea-b01c-00155d000b01_IM-00000841_Rubin%2040%20503/photo_2_IM-00000841_Rubin%2040%20503Stellazh.jpg?1649682203;84;0.220;1440;;;Рубин 40;Сосна Астрид;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Стеллажи для офиса;39 270;RUB
2261;Рубин 40 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/98abad20-5789-11ea-b01c-00155d000b01_IM-00000841_Rubin%2040%20503/photo_1_IM-00000841_Rubin%2040%20503Stellazh.jpg?1649682205;;html;stellazh_rubin_40_2;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/98abad20-5789-11ea-b01c-00155d000b01_IM-00000841_Rubin%2040%20503/photo_1_IM-00000841_Rubin%2040%20503Stellazh.jpg?1649682205;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 40 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 40 503» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/98abad20-5789-11ea-b01c-00155d000b01_IM-00000841_Rubin%2040%20503/photo_3_IM-00000841_Rubin%2040%20503Stellazh.jpg?1649682204;84;0.220;1440;;;Рубин 40;Сосна Астрид;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Стеллажи для офиса;39 270;RUB
2261;Рубин 40 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/98abad20-5789-11ea-b01c-00155d000b01_IM-00000841_Rubin%2040%20503/photo_1_IM-00000841_Rubin%2040%20503Stellazh.jpg?1649682205;;html;stellazh_rubin_40_2;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/98abad20-5789-11ea-b01c-00155d000b01_IM-00000841_Rubin%2040%20503/photo_1_IM-00000841_Rubin%2040%20503Stellazh.jpg?1649682205;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 40 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 40 503» является частью модульной коллекции «Рубин 40», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/98abad20-5789-11ea-b01c-00155d000b01_IM-00000841_Rubin%2040%20503/photo_4_IM-00000841_Rubin%2040%20503Stellazh.jpg?1653656655;84;0.220;1440;;;Рубин 40;Сосна Астрид;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Стеллажи для офиса;39 270;RUB
2262;Рубин 41 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;;html;stellazh_rubin_41_7;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 41 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 41 503» является частью модульной коллекции «Рубин 41», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_2_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854904;84;0.220;1440;370;1860;Рубин 41;Итальянский Орех;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;39 270;RUB
2262;Рубин 41 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;;html;stellazh_rubin_41_7;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 41 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 41 503» является частью модульной коллекции «Рубин 41», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_3_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854904;84;0.220;1440;370;1860;Рубин 41;Итальянский Орех;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;39 270;RUB
2262;Рубин 41 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;;html;stellazh_rubin_41_7;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 41 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 41 503» является частью модульной коллекции «Рубин 41», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_4_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854905;84;0.220;1440;370;1860;Рубин 41;Итальянский Орех;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;39 270;RUB
2262;Рубин 41 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;;html;stellazh_rubin_41_7;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 41 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 41 503» является частью модульной коллекции «Рубин 41», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_5_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854906;84;0.220;1440;370;1860;Рубин 41;Итальянский Орех;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;39 270;RUB
2262;Рубин 41 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;;html;stellazh_rubin_41_7;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_1_IM-00000799_Rubin%2041%20503Stellazh.jpg?1649854907;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 41 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 41 503» является частью модульной коллекции «Рубин 41», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/d8174e26-26d2-11ea-9165-00155d000b01_IM-00000799_Rubin%2041%20503/photo_6_IM-00000799_Rubin%2041%20503Stellazh.jpg?1653570208;84;0.220;1440;370;1860;Рубин 41;Итальянский Орех;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;39 270;RUB
2263;Рубин 42 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/e4afb2ec-15ad-11ea-a92b-00155d000b01_IM-00000782_Rubin%2042%20503/photo_1_IM-00000782_Rubin%2042%20503Stellazh.jpg?1649854875;;html;stellazh_rubin_42_5;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/e4afb2ec-15ad-11ea-a92b-00155d000b01_IM-00000782_Rubin%2042%20503/photo_1_IM-00000782_Rubin%2042%20503Stellazh.jpg?1649854875;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 42 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 42 503» является частью модульной коллекции «Рубин 42», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/e4afb2ec-15ad-11ea-a92b-00155d000b01_IM-00000782_Rubin%2042%20503/photo_2_IM-00000782_Rubin%2042%20503Stellazh.jpg?1649854873;84;0.220;1440;370;1860;Рубин 42;Миланский Орех;;8 лет;;Главная;Офисная мебель;Офисная мебель;;39 270;RUB
2263;Рубин 42 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/e4afb2ec-15ad-11ea-a92b-00155d000b01_IM-00000782_Rubin%2042%20503/photo_1_IM-00000782_Rubin%2042%20503Stellazh.jpg?1649854875;;html;stellazh_rubin_42_5;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/e4afb2ec-15ad-11ea-a92b-00155d000b01_IM-00000782_Rubin%2042%20503/photo_1_IM-00000782_Rubin%2042%20503Stellazh.jpg?1649854875;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 42 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 42 503» является частью модульной коллекции «Рубин 42», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/e4afb2ec-15ad-11ea-a92b-00155d000b01_IM-00000782_Rubin%2042%20503/photo_3_IM-00000782_Rubin%2042%20503Stellazh.jpg?1649854873;84;0.220;1440;370;1860;Рубин 42;Миланский Орех;;8 лет;;Главная;Офисная мебель;Офисная мебель;;39 270;RUB
2263;Рубин 42 503;https://davitamebel.ru/upload/resize_cache/product/275_206_1/e4afb2ec-15ad-11ea-a92b-00155d000b01_IM-00000782_Rubin%2042%20503/photo_1_IM-00000782_Rubin%2042%20503Stellazh.jpg?1649854875;;html;stellazh_rubin_42_5;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/e4afb2ec-15ad-11ea-a92b-00155d000b01_IM-00000782_Rubin%2042%20503/photo_1_IM-00000782_Rubin%2042%20503Stellazh.jpg?1649854875;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Рубин 42 503» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете и максимально эффективно использовать пространство комнаты.«Рубин 42 503» является частью модульной коллекции «Рубин 42», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/e4afb2ec-15ad-11ea-a92b-00155d000b01_IM-00000782_Rubin%2042%20503/photo_4_IM-00000782_Rubin%2042%20503Stellazh.jpg?1653570203;84;0.220;1440;370;1860;Рубин 42;Миланский Орех;;8 лет;;Главная;Офисная мебель;Офисная мебель;;39 270;RUB
2264;Альфа 64 502;https://davitamebel.ru/upload/resize_cache/product/275_206_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_1_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682709;;html;stellazh_alfa_64_102;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_1_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682709;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Альфа 64 502» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете, а также максимально эффективно использовать пространство комнаты. Демпферы обеспечивают мягкое закрывание дверей. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн.«Альфа 64 502» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_2_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682706;122;0.330;1540;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;61 040;RUB
2264;Альфа 64 502;https://davitamebel.ru/upload/resize_cache/product/275_206_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_1_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682709;;html;stellazh_alfa_64_102;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_1_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682709;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Альфа 64 502» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете, а также максимально эффективно использовать пространство комнаты. Демпферы обеспечивают мягкое закрывание дверей. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн.«Альфа 64 502» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_3_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682707;122;0.330;1540;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;61 040;RUB
2264;Альфа 64 502;https://davitamebel.ru/upload/resize_cache/product/275_206_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_1_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682709;;html;stellazh_alfa_64_102;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_1_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682709;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Альфа 64 502» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете, а также максимально эффективно использовать пространство комнаты. Демпферы обеспечивают мягкое закрывание дверей. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн.«Альфа 64 502» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_4_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682707;122;0.330;1540;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;61 040;RUB
2264;Альфа 64 502;https://davitamebel.ru/upload/resize_cache/product/275_206_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_1_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682709;;html;stellazh_alfa_64_102;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_1_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682709;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор стеллажей для книг «Альфа 64 502» позволит упорядочить домашнюю библиотеку или организовать продуманную систему хранения книг и вещей в домашнем кабинете, а также максимально эффективно использовать пространство комнаты. Демпферы обеспечивают мягкое закрывание дверей. Устойчивость конструкции придают межсекционные стяжки. Регулируемые по высоте ножки компенсируют возможные неровности пола. Металлические ручки подчеркивают современный дизайн.«Альфа 64 502» является частью модульной коллекции «Альфа 64», а это значит, что Вы можете купить этот набор стеллажей в представленном виде или изменить состав набора с учетом своих пожеланий.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/b744fe6a-b6e3-11eb-961e-00155d001f02_IM-00001225_Alfa%2064%20502/photo_5_IM-00001225_Alfa%2064%20502Stellazh.jpg?1649682707;122;0.330;1540;390;2020;Альфа 64;Дуб Кронберг;;8 лет;;Главная;Офисная мебель;Офисные шкафы;Шкафы для документов;61 040;RUB
