IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP76;IP_PROP77;IP_PROP75;IP_PROP79;IP_PROP80;IP_PROP81;IP_PROP82;IP_PROP83;IP_PROP74;IP_PROP265;IP_PROP266;IP_PROP314;IP_PROP267;IP_PROP268;IP_PROP269;IP_PROP270;IP_PROP271;IP_PROP272;IP_PROP273;IP_PROP274;IP_PROP275;IP_PROP276;IP_PROP277;IP_PROP315;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
520;Тумба офисная NP-404 L3;https://www.safe.ru/upload/resize_cache/iblock/c22/240_240_1/NP-404-FL-priwie.jpg;;html;tumba-ofisnaya-np-404-l3;html;https://www.safe.ru/upload/iblock/300/NP-404-FL.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/40a/NP-404-L3-3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-404 L3.pdf;509/474*;420;565;;18.5;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;13 585;RUB
520;Тумба офисная NP-404 L3;https://www.safe.ru/upload/resize_cache/iblock/c22/240_240_1/NP-404-FL-priwie.jpg;;html;tumba-ofisnaya-np-404-l3;html;https://www.safe.ru/upload/iblock/300/NP-404-FL.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/c9b/NP-404-L3-4.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-404 L3.pdf;509/474*;420;565;;18.5;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;13 585;RUB
520;Тумба офисная NP-404 L3;https://www.safe.ru/upload/resize_cache/iblock/c22/240_240_1/NP-404-FL-priwie.jpg;;html;tumba-ofisnaya-np-404-l3;html;https://www.safe.ru/upload/iblock/300/NP-404-FL.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/50d/NP-404-L3-5.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-404 L3.pdf;509/474*;420;565;;18.5;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;13 585;RUB
520;Тумба офисная NP-404 L3;https://www.safe.ru/upload/resize_cache/iblock/c22/240_240_1/NP-404-FL-priwie.jpg;;html;tumba-ofisnaya-np-404-l3;html;https://www.safe.ru/upload/iblock/300/NP-404-FL.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/ad5/NP-404-FL.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-404 L3.pdf;509/474*;420;565;;18.5;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;13 585;RUB
520;Тумба офисная NP-404 L3;https://www.safe.ru/upload/resize_cache/iblock/c22/240_240_1/NP-404-FL-priwie.jpg;;html;tumba-ofisnaya-np-404-l3;html;https://www.safe.ru/upload/iblock/300/NP-404-FL.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/f2e/RAL-9016.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-404 L3.pdf;509/474*;420;565;;18.5;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;13 585;RUB
520;Тумба офисная NP-404 L3;https://www.safe.ru/upload/resize_cache/iblock/c22/240_240_1/NP-404-FL-priwie.jpg;;html;tumba-ofisnaya-np-404-l3;html;https://www.safe.ru/upload/iblock/300/NP-404-FL.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/a15/RAL-9006.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-404 L3.pdf;509/474*;420;565;;18.5;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;13 585;RUB
520;Тумба офисная NP-404 L3;https://www.safe.ru/upload/resize_cache/iblock/c22/240_240_1/NP-404-FL-priwie.jpg;;html;tumba-ofisnaya-np-404-l3;html;https://www.safe.ru/upload/iblock/300/NP-404-FL.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/2cd/RAL-9005.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-404 L3.pdf;509/474*;420;565;;18.5;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;13 585;RUB
521;Тумба офисная NP-405 FL2;https://www.safe.ru/upload/resize_cache/iblock/d56/240_240_1/NP-405-FL2-priwie.jpg;;html;tumba-ofisnaya-np-405-fl2;html;https://www.safe.ru/upload/iblock/27a/NP-405-FL2.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/d56/NP-405-FL2-priwie.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-405 FL2.pdf;581/546*;420;565;;21.3;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;14 485;RUB
521;Тумба офисная NP-405 FL2;https://www.safe.ru/upload/resize_cache/iblock/d56/240_240_1/NP-405-FL2-priwie.jpg;;html;tumba-ofisnaya-np-405-fl2;html;https://www.safe.ru/upload/iblock/27a/NP-405-FL2.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/17f/NP-405-FL2-2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-405 FL2.pdf;581/546*;420;565;;21.3;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;14 485;RUB
521;Тумба офисная NP-405 FL2;https://www.safe.ru/upload/resize_cache/iblock/d56/240_240_1/NP-405-FL2-priwie.jpg;;html;tumba-ofisnaya-np-405-fl2;html;https://www.safe.ru/upload/iblock/27a/NP-405-FL2.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/fdc/NP-405-FL2-3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-405 FL2.pdf;581/546*;420;565;;21.3;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;14 485;RUB
521;Тумба офисная NP-405 FL2;https://www.safe.ru/upload/resize_cache/iblock/d56/240_240_1/NP-405-FL2-priwie.jpg;;html;tumba-ofisnaya-np-405-fl2;html;https://www.safe.ru/upload/iblock/27a/NP-405-FL2.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/bbc/NP-405-FL2-4.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-405 FL2.pdf;581/546*;420;565;;21.3;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;14 485;RUB
521;Тумба офисная NP-405 FL2;https://www.safe.ru/upload/resize_cache/iblock/d56/240_240_1/NP-405-FL2-priwie.jpg;;html;tumba-ofisnaya-np-405-fl2;html;https://www.safe.ru/upload/iblock/27a/NP-405-FL2.jpg;"<div class=""text-block""><p> Предназначены для систематизации и удобного хранения документации и канцелярских принадлежностей. Идеально подходят к офисным столам для организации рабочего пространства.</p><ul><li>Жесткий сварной корпус, П-образной формы</li><li>Три типоразмера ящиков: файловые, канцелярский и канцелярский уменьшенный</li><li>Файловые ящики оборудованы телескопическими направляющими, обеспечивают свободный и плавный ход ящиков даже при полной загрузке, позволяют выдвигать ящик на всю длину и использовать 100% пространства</li><li>Канцелярские ящики имеют роликовые направляющие, не полное выдвижение</li><li>Габариты файловых ящиков специально рассчитаны для хранения подвесных папок формата А4 и формата foolscap (в комплекте планка для подвеса папок) или папок «Корона», канцелярские ящики идеально подходят для хранения офисных и личных вещей</li><li>Антиопрокидывающее устройство, не позволяющее одновременно выдвигать более чем один ящик</li><li>Центральный ключевой замок «Практик» (2000 комбинаций)</li><li>Нагрузка на ящики для канцелярских принадлежностей – 10 кг, на нижние файловые – 25 кг (в основании файлового ящика установлено колесо, увеличивающее грузоподъёмность)</li><li>Возможность установки на выравнивающие опоры или колеса</li><li>Возможность окраски в RAL-9005 (муар)</li><li>Возможна поставка готовых каркасов тумб (без топа и лицевых панелей)</li><li>Поставляются в собранном виде</li><li>Опции: пластиковые лотки и металлический ящик для канцелярских принадлежностей и других предметов. Возможность комбинирования цветов: корпус + фасады ящиков и крышка (конструкция тумбы металл+металл). Или отделка фасадов ящиков и крыши тумбы ламинированной плитой ЛДСП </li><li><a class=""link-download"" href=""/upload/tz/np/np-304_fl.pdf "" target=""_blank"">Скачать техническое задание в формате .PDF</a></li></ul> </div>";https://www.safe.ru/upload/iblock/2eb/NP-405-FL2-5.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Тумба офисная NP-405 FL2.pdf;581/546*;420;565;;21.3;;;;RAL-7035 (светло-серый);порошковое;1 год;ПРОМЕТ;Россия ;;;;;;;;;;;;;;;Офисная мебель;Офисные тумбы;Офисные тумбы NP;14 485;RUB
