IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP76;IP_PROP77;IP_PROP75;IP_PROP78;IP_PROP79;IP_PROP80;IP_PROP81;IP_PROP82;IP_PROP83;IP_PROP74;IP_PROP265;IP_PROP266;IP_PROP274;IP_PROP273;IP_PROP267;IP_PROP278;IP_PROP279;IP_PROP280;IP_PROP314;IP_PROP281;IP_PROP271;IP_PROP282;IP_PROP283;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
730;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL;https://www.safe.ru/upload/resize_cache/iblock/b58/240_240_1/b585bc2b2b7fd60cc59739cc22b39b32.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-95t-el;html;https://www.safe.ru/upload/iblock/73d/95T-EL.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются электронным кодовым замком PS 610/E36</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/b58/b585bc2b2b7fd60cc59739cc22b39b32.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Огнестойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL.pdf;980;545;460;839x397x298;191;93/12;2 класс;1;электронный кодовый;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;136х397х275;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;112 000;RUB
730;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL;https://www.safe.ru/upload/resize_cache/iblock/b58/240_240_1/b585bc2b2b7fd60cc59739cc22b39b32.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-95t-el;html;https://www.safe.ru/upload/iblock/73d/95T-EL.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются электронным кодовым замком PS 610/E36</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/b58/b585bc2b2b7fd60cc59739cc22b39b32.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL.pdf;980;545;460;839x397x298;191;93/12;2 класс;1;электронный кодовый;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;136х397х275;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;112 000;RUB
730;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL;https://www.safe.ru/upload/resize_cache/iblock/b58/240_240_1/b585bc2b2b7fd60cc59739cc22b39b32.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-95t-el;html;https://www.safe.ru/upload/iblock/73d/95T-EL.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются электронным кодовым замком PS 610/E36</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/704/7040f866974faa998871093fc0272e61.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Взломостойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL.pdf;980;545;460;839x397x298;191;93/12;2 класс;1;электронный кодовый;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;136х397х275;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;112 000;RUB
730;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL;https://www.safe.ru/upload/resize_cache/iblock/b58/240_240_1/b585bc2b2b7fd60cc59739cc22b39b32.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-95t-el;html;https://www.safe.ru/upload/iblock/73d/95T-EL.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются электронным кодовым замком PS 610/E36</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/704/7040f866974faa998871093fc0272e61.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Огнестойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL.pdf;980;545;460;839x397x298;191;93/12;2 класс;1;электронный кодовый;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;136х397х275;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;112 000;RUB
730;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL;https://www.safe.ru/upload/resize_cache/iblock/b58/240_240_1/b585bc2b2b7fd60cc59739cc22b39b32.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-95t-el;html;https://www.safe.ru/upload/iblock/73d/95T-EL.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются электронным кодовым замком PS 610/E36</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/704/7040f866974faa998871093fc0272e61.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 95T EL.pdf;980;545;460;839x397x298;191;93/12;2 класс;1;электронный кодовый;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;136х397х275;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;112 000;RUB
731;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т;https://www.safe.ru/upload/resize_cache/iblock/273/240_240_1/273734504622e3a238ba7d801c588a1d.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t;html;https://www.safe.ru/upload/iblock/d8d/120T.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются ключевым замком KABA MAUER</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/273/273734504622e3a238ba7d801c588a1d.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Взломостойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т.pdf;1200;701;580;1006x526x387;350;205/32;2 класс;;ключевой;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;151 000;RUB
731;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т;https://www.safe.ru/upload/resize_cache/iblock/273/240_240_1/273734504622e3a238ba7d801c588a1d.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t;html;https://www.safe.ru/upload/iblock/d8d/120T.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются ключевым замком KABA MAUER</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/273/273734504622e3a238ba7d801c588a1d.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Огнестойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т.pdf;1200;701;580;1006x526x387;350;205/32;2 класс;;ключевой;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;151 000;RUB
731;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т;https://www.safe.ru/upload/resize_cache/iblock/273/240_240_1/273734504622e3a238ba7d801c588a1d.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t;html;https://www.safe.ru/upload/iblock/d8d/120T.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются ключевым замком KABA MAUER</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/9af/9af74181347090067711d65ef7ee1d49.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Взломостойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т.pdf;1200;701;580;1006x526x387;350;205/32;2 класс;;ключевой;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;151 000;RUB
731;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т;https://www.safe.ru/upload/resize_cache/iblock/273/240_240_1/273734504622e3a238ba7d801c588a1d.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t;html;https://www.safe.ru/upload/iblock/d8d/120T.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются ключевым замком KABA MAUER</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/9af/9af74181347090067711d65ef7ee1d49.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Огнестойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т.pdf;1200;701;580;1006x526x387;350;205/32;2 класс;;ключевой;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;151 000;RUB
731;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т;https://www.safe.ru/upload/resize_cache/iblock/273/240_240_1/273734504622e3a238ba7d801c588a1d.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t;html;https://www.safe.ru/upload/iblock/d8d/120T.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются ключевым замком KABA MAUER</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/d8c/d8c306ac974a84aed37f1c61ffd7f280.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Взломостойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т.pdf;1200;701;580;1006x526x387;350;205/32;2 класс;;ключевой;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;151 000;RUB
731;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т;https://www.safe.ru/upload/resize_cache/iblock/273/240_240_1/273734504622e3a238ba7d801c588a1d.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t;html;https://www.safe.ru/upload/iblock/d8d/120T.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются ключевым замком KABA MAUER</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/d8c/d8c306ac974a84aed37f1c61ffd7f280.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Огнестойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т.pdf;1200;701;580;1006x526x387;350;205/32;2 класс;;ключевой;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;151 000;RUB
732;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т EL;https://www.safe.ru/upload/resize_cache/iblock/462/240_240_1/4628e735ef1b3aabc4b848db08f09c17.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t-el;html;https://www.safe.ru/upload/iblock/798/120T-EL.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются электронным кодовым замком PS 610/E36</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/462/4628e735ef1b3aabc4b848db08f09c17.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Взломостойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т EL.pdf;1200;701;580;1007x526x387;350;205/32;2 класс;;электронный кодовый;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;156 000;RUB
732;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т EL;https://www.safe.ru/upload/resize_cache/iblock/462/240_240_1/4628e735ef1b3aabc4b848db08f09c17.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t-el;html;https://www.safe.ru/upload/iblock/798/120T-EL.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются электронным кодовым замком PS 610/E36</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/462/4628e735ef1b3aabc4b848db08f09c17.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Огнестойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т EL.pdf;1200;701;580;1007x526x387;350;205/32;2 класс;;электронный кодовый;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;156 000;RUB
732;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т EL;https://www.safe.ru/upload/resize_cache/iblock/462/240_240_1/4628e735ef1b3aabc4b848db08f09c17.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t-el;html;https://www.safe.ru/upload/iblock/798/120T-EL.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются электронным кодовым замком PS 610/E36</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/462/4628e735ef1b3aabc4b848db08f09c17.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по эксплуатации замка Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т EL.pdf;1200;701;580;1007x526x387;350;205/32;2 класс;;электронный кодовый;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;156 000;RUB
732;Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т EL;https://www.safe.ru/upload/resize_cache/iblock/462/240_240_1/4628e735ef1b3aabc4b848db08f09c17.jpg;;html;ognevzlomostoykiy-seyf-valberg-garant-evro-120t-el;html;https://www.safe.ru/upload/iblock/798/120T-EL.jpg;"<div class=""text-block""><p>Предназначен для сохранности документов и ценностей при пожаре и взломе.Рекомендованная сумма хранения денег до 6.5 млн. руб. для физических лиц и до 2 млн. руб. для юридических лиц.Устойчивость к взлому по ГОСТ Р 50862-2017:  класс 2 (ГОСТ Р).<br/>Огнестойкость: ГОСТ Р 57384-2017: класс 60Б (ГОСТ Р).</p><ul><li>при заливке двери и корпуса сейфа используется запатентованная система армирования огнестойкого бетона</li><li>3-х сторонняя усиленная ригельная система запирания</li><li>защита замка и ригелей от высверливания и выбивания</li><li>система блокировки ригельного механизма при выбивании замка</li><li>тепловой замок, усиленный огнестойким уплотнителем</li><li>толщина защитного слоя двери – 33мм, общая толщина двери - 105мм</li><li>толщина боковых стенок - 77мм; толщина задней стенки – 51мм</li><li>комплектуются электронным кодовым замком PS 610/E36</li><li>наличие анкерного крепления к полу, анкерный болт в комплекте</li></ul></div>";https://www.safe.ru/upload/iblock/822/82274b10cb60c2c99b941a0ac17bea1e.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Ростест (Взломостойкость) Огневзломостойкий сейф VALBERG ГАРАНТ ЕВРО 120Т EL.pdf;1200;701;580;1007x526x387;350;205/32;2 класс;;электронный кодовый;графит структурированный;эмаль;5 лет;ПРОМЕТ;Россия;200х481х328;60Б;;;;;;;;;;;Сейфы;Сейфы, сочетающие огнестойкость и устойчивость к взлому;Огневзломостойкие сейфы VALBERG ГАРАНТ ЕВРО;156 000;RUB
