IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP77;IP_PROP315;IP_PROP318;IP_PROP83;IP_PROP74;IP_PROP265;IP_PROP81;IP_PROP82;IP_PROP306;IP_PROP268;IP_PROP75;IP_PROP307;IP_PROP288;IP_PROP308;IP_PROP309;IP_PROP316;IP_PROP286;IP_PROP310;IP_PROP311;IP_PROP289;IP_PROP312;IP_PROP313;IP_PROP79;IP_PROP271;IP_PROP272;IP_PROP273;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
1906;Шкаф NW 1280 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/966/240_240_1/nw_1280_close_min.jpg;;html;shkaf-nw-1280-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/64e/nw_1280_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li><li>комплект дверей NW 120</li></ul></div>";https://www.safe.ru/upload/iblock/966/nw_1280_close_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Шкаф NW 1280 закрытый вяз натуральный / бежевый.pdf;1230;800;420;51;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;2;Офисная мебель;Офисные шкафы;;12 780;RUB
1906;Шкаф NW 1280 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/966/240_240_1/nw_1280_close_min.jpg;;html;shkaf-nw-1280-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/64e/nw_1280_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li><li>комплект дверей NW 120</li></ul></div>";https://www.safe.ru/upload/iblock/966/nw_1280_close_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по сборке Шкаф NW 1280 закрытый вяз натуральный / бежевый.pdf;1230;800;420;51;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;2;Офисная мебель;Офисные шкафы;;12 780;RUB
1906;Шкаф NW 1280 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/966/240_240_1/nw_1280_close_min.jpg;;html;shkaf-nw-1280-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/64e/nw_1280_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li><li>комплект дверей NW 120</li></ul></div>";https://www.safe.ru/upload/iblock/c72/nw_1280_close_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Шкаф NW 1280 закрытый вяз натуральный / бежевый.pdf;1230;800;420;51;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;2;Офисная мебель;Офисные шкафы;;12 780;RUB
1906;Шкаф NW 1280 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/966/240_240_1/nw_1280_close_min.jpg;;html;shkaf-nw-1280-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/64e/nw_1280_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li><li>комплект дверей NW 120</li></ul></div>";https://www.safe.ru/upload/iblock/c72/nw_1280_close_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по сборке Шкаф NW 1280 закрытый вяз натуральный / бежевый.pdf;1230;800;420;51;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;2;Офисная мебель;Офисные шкафы;;12 780;RUB
1906;Шкаф NW 1280 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/966/240_240_1/nw_1280_close_min.jpg;;html;shkaf-nw-1280-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/64e/nw_1280_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li><li>комплект дверей NW 120</li></ul></div>";https://www.safe.ru/upload/iblock/7f5/nw_1280_close_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Шкаф NW 1280 закрытый вяз натуральный / бежевый.pdf;1230;800;420;51;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;2;Офисная мебель;Офисные шкафы;;12 780;RUB
1906;Шкаф NW 1280 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/966/240_240_1/nw_1280_close_min.jpg;;html;shkaf-nw-1280-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/64e/nw_1280_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li><li>комплект дверей NW 120</li></ul></div>";https://www.safe.ru/upload/iblock/7f5/nw_1280_close_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по сборке Шкаф NW 1280 закрытый вяз натуральный / бежевый.pdf;1230;800;420;51;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;2;Офисная мебель;Офисные шкафы;;12 780;RUB
1907;Шкаф NW 1280S открытый вяз натуральный/ бежевый;https://www.safe.ru/upload/resize_cache/iblock/e8e/240_240_1/nw_1280s_open_min.jpg;;html;shkaf-nw-1280s-otkrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/669/nw_1280s_open_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li></ul></div>";https://www.safe.ru/upload/iblock/e8e/nw_1280s_open_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Шкаф NW 1280S открытый вяз натуральный/ бежевый.pdf;1230;800;420;41;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;;Офисная мебель;Офисные шкафы;;7 755;RUB
1907;Шкаф NW 1280S открытый вяз натуральный/ бежевый;https://www.safe.ru/upload/resize_cache/iblock/e8e/240_240_1/nw_1280s_open_min.jpg;;html;shkaf-nw-1280s-otkrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/669/nw_1280s_open_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li></ul></div>";https://www.safe.ru/upload/iblock/e8e/nw_1280s_open_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по сборке Шкаф NW 1280S открытый вяз натуральный/ бежевый.pdf;1230;800;420;41;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;;Офисная мебель;Офисные шкафы;;7 755;RUB
1907;Шкаф NW 1280S открытый вяз натуральный/ бежевый;https://www.safe.ru/upload/resize_cache/iblock/e8e/240_240_1/nw_1280s_open_min.jpg;;html;shkaf-nw-1280s-otkrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/669/nw_1280s_open_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li></ul></div>";https://www.safe.ru/upload/iblock/7a2/nw_1280s_open_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Шкаф NW 1280S открытый вяз натуральный/ бежевый.pdf;1230;800;420;41;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;;Офисная мебель;Офисные шкафы;;7 755;RUB
1907;Шкаф NW 1280S открытый вяз натуральный/ бежевый;https://www.safe.ru/upload/resize_cache/iblock/e8e/240_240_1/nw_1280s_open_min.jpg;;html;shkaf-nw-1280s-otkrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/669/nw_1280s_open_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф NW 1280S открытый</li></ul></div>";https://www.safe.ru/upload/iblock/7a2/nw_1280s_open_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по сборке Шкаф NW 1280S открытый вяз натуральный/ бежевый.pdf;1230;800;420;41;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;2;30;не менее 27;;Офисная мебель;Офисные шкафы;;7 755;RUB
1908;Шкаф NW 0880 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/735/240_240_1/nw_0880_close_min.jpg;;html;shkaf-nw-0880-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/555/nw_0880_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф  NW 0880S открытый</li><li>комплект дверей NW 80</li></ul></div>";https://www.safe.ru/upload/iblock/735/nw_0880_close_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Шкаф NW 0880 закрытый вяз натуральный / бежевый.pdf;830;800;420;38;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;1;30;не менее 18;2;Офисная мебель;Офисные шкафы;;10 660;RUB
1908;Шкаф NW 0880 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/735/240_240_1/nw_0880_close_min.jpg;;html;shkaf-nw-0880-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/555/nw_0880_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф  NW 0880S открытый</li><li>комплект дверей NW 80</li></ul></div>";https://www.safe.ru/upload/iblock/735/nw_0880_close_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по сборке Шкаф NW 0880 закрытый вяз натуральный / бежевый.pdf;830;800;420;38;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;1;30;не менее 18;2;Офисная мебель;Офисные шкафы;;10 660;RUB
1908;Шкаф NW 0880 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/735/240_240_1/nw_0880_close_min.jpg;;html;shkaf-nw-0880-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/555/nw_0880_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф  NW 0880S открытый</li><li>комплект дверей NW 80</li></ul></div>";https://www.safe.ru/upload/iblock/e8d/nw_0880_close_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Шкаф NW 0880 закрытый вяз натуральный / бежевый.pdf;830;800;420;38;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;1;30;не менее 18;2;Офисная мебель;Офисные шкафы;;10 660;RUB
1908;Шкаф NW 0880 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/735/240_240_1/nw_0880_close_min.jpg;;html;shkaf-nw-0880-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/555/nw_0880_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф  NW 0880S открытый</li><li>комплект дверей NW 80</li></ul></div>";https://www.safe.ru/upload/iblock/e8d/nw_0880_close_1.jpg;https://yarskmebel.tmweb.ru/upload/docs/Инструкция по сборке Шкаф NW 0880 закрытый вяз натуральный / бежевый.pdf;830;800;420;38;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;1;30;не менее 18;2;Офисная мебель;Офисные шкафы;;10 660;RUB
1908;Шкаф NW 0880 закрытый вяз натуральный / бежевый;https://www.safe.ru/upload/resize_cache/iblock/735/240_240_1/nw_0880_close_min.jpg;;html;shkaf-nw-0880-zakrytyy-vyaz-naturalnyy-bezhevyy;html;https://www.safe.ru/upload/iblock/555/nw_0880_close_big.jpg;"<div class=""text-block""><p>Каркас и задняя стенка шкафов изготовлены  из ЛДСП толщиной 18 мм и соединяются эксцентриковыми стяжками, что обеспечивает высокую жесткость конструкции</p><ul><li>фасады шкафов выполнены из ЛДСП толщиной 18 мм, с лазерной ABS кромкой толщиной 2 мм с полимерным функциональным слоем (Германия), которая обеспечивает эффект нулевого шва и улучшает влагостойкость и термостойкость элементов фасада</li><li>топы из ЛДСП толщиной 25 мм, лазерная ABS кромка толщиной 2 мм</li><li>эргономичные металлические ручки дверей   </li><li>двери с углом открывания 110 градусов с доводчиками, плавный и бесшумный ход</li><li>петли прошли испытание и выдерживают не менее 80 000 цикловоткрываний</li><li>полки толщиной 18 мм, полкодержатели с зажимным эксцентрикомобеспечивают повышенную надежность</li><li>пластиковые опоры черного цвета диаметром 50 мм,высота 30 мм, с регулировкой по высоте</li><li>поставляются в разобранном виде</li></ul><p><b>Комплектация:</b></p><ul><li>шкаф  NW 0880S открытый</li><li>комплект дверей NW 80</li></ul></div>";https://www.safe.ru/upload/iblock/2aa/nw_0880_close_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Шкаф NW 0880 закрытый вяз натуральный / бежевый.pdf;830;800;420;38;;;1 год;ПРОМЕТ;Россия;вяз натуральный / бежевый;;;;;;;;;;;;;;;;1;30;не менее 18;2;Офисная мебель;Офисные шкафы;;10 660;RUB
