IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP81;IP_PROP325;IP_PROP326;IP_PROP327;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
2969;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb___________________1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/__________________1.jpg;<p>Регулируемая опора является дополнительным элементом быстро-сборного металлического стеллажа серии МС. Регулируемая опора устанавливается в металлический подпятник и позволяет компенсировать неровности пола. Нагрузка не должна превышать 500 кг на стеллаж. При использовании опоры пластиковый подпятник необходимо заменить на металлический (приобретается отдельно).Регулируемая опора дает возможность скомпенсировать неровности пола, диапазон регулировки от 16 до 32 мм.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/ppp.jpg;https://paksmet.ru/catalog/pasport/titan.pdf;Черный;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2969;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb___________________1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/__________________1.jpg;<p>Регулируемая опора является дополнительным элементом быстро-сборного металлического стеллажа серии МС. Регулируемая опора устанавливается в металлический подпятник и позволяет компенсировать неровности пола. Нагрузка не должна превышать 500 кг на стеллаж. При использовании опоры пластиковый подпятник необходимо заменить на металлический (приобретается отдельно).Регулируемая опора дает возможность скомпенсировать неровности пола, диапазон регулировки от 16 до 32 мм.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/ppp.jpg;https://paksmet.ru/catalog/tz/MS.docx;Черный;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2969;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb___________________1.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/__________________1.jpg;<p>Регулируемая опора является дополнительным элементом быстро-сборного металлического стеллажа серии МС. Регулируемая опора устанавливается в металлический подпятник и позволяет компенсировать неровности пола. Нагрузка не должна превышать 500 кг на стеллаж. При использовании опоры пластиковый подпятник необходимо заменить на металлический (приобретается отдельно).Регулируемая опора дает возможность скомпенсировать неровности пола, диапазон регулировки от 16 до 32 мм.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/ppp.jpg;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Черный;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2971;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Dergatel.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Dergatel.jpg;<p>Переходник - металлический уголок с отверстиями для крепления, позволяющий стыковать стойки в торец одна к другой. Поставляется с крепежом и дополнительными уголками.</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2971;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Dergatel.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Dergatel.jpg;<p>Переходник - металлический уголок с отверстиями для крепления, позволяющий стыковать стойки в торец одна к другой. Поставляется с крепежом и дополнительными уголками.</p>;;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2971;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Dergatel.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Dergatel.jpg;<p>Переходник - металлический уголок с отверстиями для крепления, позволяющий стыковать стойки в торец одна к другой. Поставляется с крепежом и дополнительными уголками.</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2973;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_ug.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/ug.jpg;<p>Уголки жесткости устанавливается на верхнюю и нижнюю полку стеллажа, тем самым обеспечивая жесткость конструкции, входят в стандартную комплектацию стеллажа и поставляются бесплатно, если высота стеллажа не менее 1500 мм. При повышенных нагрузках на стеллаж рекомендуется установка уголков на все полки. В таком случае уголки приобретаются отдельно. На одну полку необходимо установить 8 уголков. Поставляются без крепежа. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2973;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_ug.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/ug.jpg;<p>Уголки жесткости устанавливается на верхнюю и нижнюю полку стеллажа, тем самым обеспечивая жесткость конструкции, входят в стандартную комплектацию стеллажа и поставляются бесплатно, если высота стеллажа не менее 1500 мм. При повышенных нагрузках на стеллаж рекомендуется установка уголков на все полки. В таком случае уголки приобретаются отдельно. На одну полку необходимо установить 8 уголков. Поставляются без крепежа. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2973;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_ug.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/ug.jpg;<p>Уголки жесткости устанавливается на верхнюю и нижнюю полку стеллажа, тем самым обеспечивая жесткость конструкции, входят в стандартную комплектацию стеллажа и поставляются бесплатно, если высота стеллажа не менее 1500 мм. При повышенных нагрузках на стеллаж рекомендуется установка уголков на все полки. В таком случае уголки приобретаются отдельно. На одну полку необходимо установить 8 уголков. Поставляются без крепежа. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2975;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Krepeg.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Krepeg.jpg;<p>Стойки для металлических стеллажей серии МС меньше 1500 мм не комплектуются крепежом, уголками и подпятниками. Поэтому крепеж необходимо приобретать отдельно. На металлический уголок и металлический подпятник необходимо: 2 болта и 2 гайки.Крепеж отпускается килограммами. Цена указана за 1кг болтов М6*16 и самоконтрящихся гаек М6. Для сборки одного стеллажа требуется 1-2 кг крепежных элементов.</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;;;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2975;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Krepeg.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Krepeg.jpg;<p>Стойки для металлических стеллажей серии МС меньше 1500 мм не комплектуются крепежом, уголками и подпятниками. Поэтому крепеж необходимо приобретать отдельно. На металлический уголок и металлический подпятник необходимо: 2 болта и 2 гайки.Крепеж отпускается килограммами. Цена указана за 1кг болтов М6*16 и самоконтрящихся гаек М6. Для сборки одного стеллажа требуется 1-2 кг крепежных элементов.</p>;;https://paksmet.ru/catalog/tz/MS.docx;;;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2975;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Krepeg.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Krepeg.jpg;<p>Стойки для металлических стеллажей серии МС меньше 1500 мм не комплектуются крепежом, уголками и подпятниками. Поэтому крепеж необходимо приобретать отдельно. На металлический уголок и металлический подпятник необходимо: 2 болта и 2 гайки.Крепеж отпускается килограммами. Цена указана за 1кг болтов М6*16 и самоконтрящихся гаек М6. Для сборки одного стеллажа требуется 1-2 кг крепежных элементов.</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;;;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2977;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_krestovina.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/krestovina.jpg;<p>Крестовина жесткости является дополнительным элементом быстро-сборного металлического стеллажа серии МС. Крестовина жесткости устанавливается при максимальной загруженности на секцию стеллажа, по центру с задней стороны, для защиты стеллажа от бокового смещения. В комплект входит 2 планки и крепеж. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2977;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_krestovina.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/krestovina.jpg;<p>Крестовина жесткости является дополнительным элементом быстро-сборного металлического стеллажа серии МС. Крестовина жесткости устанавливается при максимальной загруженности на секцию стеллажа, по центру с задней стороны, для защиты стеллажа от бокового смещения. В комплект входит 2 планки и крепеж. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2977;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_krestovina.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/krestovina.jpg;<p>Крестовина жесткости является дополнительным элементом быстро-сборного металлического стеллажа серии МС. Крестовина жесткости устанавливается при максимальной загруженности на секцию стеллажа, по центру с задней стороны, для защиты стеллажа от бокового смещения. В комплект входит 2 планки и крепеж. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2979;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Rebro.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Rebro.jpg;<p>Для увеличения максимальной нагрузки на полку МС нужно использовать дополнительное ребро жесткости. Ребро жесткости вставляется в продольные загибы полки и позволяет увеличить равномерно распределенную нагрузку на полку. Ребро жесткости позволяет увеличить максимальную нагрузку на полку МС до 180 кг. Для полки 600х1500 мм ребро жесткости не используется, т.к. полка имеет замкнутый контур не позволяющий его установить. В комплекте два ребра жесткости на одну полку и 4 шайбы.</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;"длиной 700 мм - до 180 кг
длиной 1000 мм - до 180 кг
длиной 1200 мм - до 150 кг
длиной 1500 мм - до 110 кг";Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2979;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Rebro.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Rebro.jpg;<p>Для увеличения максимальной нагрузки на полку МС нужно использовать дополнительное ребро жесткости. Ребро жесткости вставляется в продольные загибы полки и позволяет увеличить равномерно распределенную нагрузку на полку. Ребро жесткости позволяет увеличить максимальную нагрузку на полку МС до 180 кг. Для полки 600х1500 мм ребро жесткости не используется, т.к. полка имеет замкнутый контур не позволяющий его установить. В комплекте два ребра жесткости на одну полку и 4 шайбы.</p>;;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;"длиной 700 мм - до 180 кг
длиной 1000 мм - до 180 кг
длиной 1200 мм - до 150 кг
длиной 1500 мм - до 110 кг";Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2979;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Rebro.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Rebro.jpg;<p>Для увеличения максимальной нагрузки на полку МС нужно использовать дополнительное ребро жесткости. Ребро жесткости вставляется в продольные загибы полки и позволяет увеличить равномерно распределенную нагрузку на полку. Ребро жесткости позволяет увеличить максимальную нагрузку на полку МС до 180 кг. Для полки 600х1500 мм ребро жесткости не используется, т.к. полка имеет замкнутый контур не позволяющий его установить. В комплекте два ребра жесткости на одну полку и 4 шайбы.</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;"длиной 700 мм - до 180 кг
длиной 1000 мм - до 180 кг
длиной 1200 мм - до 150 кг
длиной 1500 мм - до 110 кг";Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2984;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Uglovaiya.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Uglovaiya.jpg;"<p>Угловая полка позволяет создать соединение стеллажных секций в углах помещения и собирать стеллажи ""уступами"", ""ступеньками"", ""углом"", ""квадратом"" и т.д. Угловая полка усилена ребром жесткости, соединяется с секциями стеллажей одинаковой глубины. Допустимая <span class=""bold"">равномерно распределенная нагрузка</span> на одну полку - до 130 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>";;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2984;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Uglovaiya.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Uglovaiya.jpg;"<p>Угловая полка позволяет создать соединение стеллажных секций в углах помещения и собирать стеллажи ""уступами"", ""ступеньками"", ""углом"", ""квадратом"" и т.д. Угловая полка усилена ребром жесткости, соединяется с секциями стеллажей одинаковой глубины. Допустимая <span class=""bold"">равномерно распределенная нагрузка</span> на одну полку - до 130 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>";;https://paksmet.ru/catalog/instr_stellaj.swf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2984;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Uglovaiya.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Uglovaiya.jpg;"<p>Угловая полка позволяет создать соединение стеллажных секций в углах помещения и собирать стеллажи ""уступами"", ""ступеньками"", ""углом"", ""квадратом"" и т.д. Угловая полка усилена ребром жесткости, соединяется с секциями стеллажей одинаковой глубины. Допустимая <span class=""bold"">равномерно распределенная нагрузка</span> на одну полку - до 130 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>";;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2984;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Uglovaiya.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Uglovaiya.jpg;"<p>Угловая полка позволяет создать соединение стеллажных секций в углах помещения и собирать стеллажи ""уступами"", ""ступеньками"", ""углом"", ""квадратом"" и т.д. Угловая полка усилена ребром жесткости, соединяется с секциями стеллажей одинаковой глубины. Допустимая <span class=""bold"">равномерно распределенная нагрузка</span> на одну полку - до 130 кг. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>";;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2989;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Zadnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Zadnik.jpg;<p>Задняя стенка является дополнительным элементом металлического быстро-сборного стеллажа. Она монтируется вдоль задней плоскости стеллажа (длинный край полки) и препятствует падению складируемых на полку предметов. Устанавливается без крепежа между полками и стойками стеллажа. Задние стенки шириной 1000 мм состоят из 2 частей по 500 мм, которые соединяются с помощью специального паза, приваренного на одной из частей стенок. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2989;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Zadnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Zadnik.jpg;<p>Задняя стенка является дополнительным элементом металлического быстро-сборного стеллажа. Она монтируется вдоль задней плоскости стеллажа (длинный край полки) и препятствует падению складируемых на полку предметов. Устанавливается без крепежа между полками и стойками стеллажа. Задние стенки шириной 1000 мм состоят из 2 частей по 500 мм, которые соединяются с помощью специального паза, приваренного на одной из частей стенок. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2989;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Zadnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Zadnik.jpg;<p>Задняя стенка является дополнительным элементом металлического быстро-сборного стеллажа. Она монтируется вдоль задней плоскости стеллажа (длинный край полки) и препятствует падению складируемых на полку предметов. Устанавливается без крепежа между полками и стойками стеллажа. Задние стенки шириной 1000 мм состоят из 2 частей по 500 мм, которые соединяются с помощью специального паза, приваренного на одной из частей стенок. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2994;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Planki.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Planki.jpg;<p>Планка ограничительная для полок является дополнительным элементом металлического быстро-сборного стеллажа серии МС.Планка устанавливается вдоль края полки, продольного или поперечного, и препятствует падению складируемых предметов. Поставляется с крепежом.Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2994;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Planki.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Planki.jpg;<p>Планка ограничительная для полок является дополнительным элементом металлического быстро-сборного стеллажа серии МС.Планка устанавливается вдоль края полки, продольного или поперечного, и препятствует падению складируемых предметов. Поставляется с крепежом.Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
2994;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Planki.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Planki.jpg;<p>Планка ограничительная для полок является дополнительным элементом металлического быстро-сборного стеллажа серии МС.Планка устанавливается вдоль края полки, продольного или поперечного, и препятствует падению складируемых предметов. Поставляется с крепежом.Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
3004;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Prodolnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Prodolnik.jpg;<p>Продольный разделитель является дополнительным элементом металлического быстро-сборного стеллажа серии МС. Представляет из себя жесткую сборную конструкцию, которая фиксируется к боковым стойкам стеллажа, на удобной высоте над полкой, вдоль полки по линии центра укрепляется продольная планка, образуя на полке две симметричные ниши вдоль полки. Продольный разделитель делит полку пополам и позволяет организвать доступ с обеих сторон. Устанавливается на полку соответствующего размера, крепеж в комплекте.</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
3004;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Prodolnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Prodolnik.jpg;<p>Продольный разделитель является дополнительным элементом металлического быстро-сборного стеллажа серии МС. Представляет из себя жесткую сборную конструкцию, которая фиксируется к боковым стойкам стеллажа, на удобной высоте над полкой, вдоль полки по линии центра укрепляется продольная планка, образуя на полке две симметричные ниши вдоль полки. Продольный разделитель делит полку пополам и позволяет организвать доступ с обеих сторон. Устанавливается на полку соответствующего размера, крепеж в комплекте.</p>;;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
3004;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Prodolnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Prodolnik.jpg;<p>Продольный разделитель является дополнительным элементом металлического быстро-сборного стеллажа серии МС. Представляет из себя жесткую сборную конструкцию, которая фиксируется к боковым стойкам стеллажа, на удобной высоте над полкой, вдоль полки по линии центра укрепляется продольная планка, образуя на полке две симметричные ниши вдоль полки. Продольный разделитель делит полку пополам и позволяет организвать доступ с обеих сторон. Устанавливается на полку соответствующего размера, крепеж в комплекте.</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
3024;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Poperechnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Poperechnik.jpg;<p>Разделитель на полку является дополнительным элементом металлического быстро-сборного стеллажа серии МС. Представляет собой пластину металла, которая закрепляется на полке стеллажа с возможностью перемещения влево и вправо. Благодаря связи с полкой может поддерживать папки и книги в вертикальном положении, предотвращая их падение. Кроме того, разделитель на полку металлического стеллажа дает возможность сортировать документы и папки по типам, отделяя одни от других.Устанавливается на полку соответствующей глубины без использования крепежа.</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
3024;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Poperechnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Poperechnik.jpg;<p>Разделитель на полку является дополнительным элементом металлического быстро-сборного стеллажа серии МС. Представляет собой пластину металла, которая закрепляется на полке стеллажа с возможностью перемещения влево и вправо. Благодаря связи с полкой может поддерживать папки и книги в вертикальном положении, предотвращая их падение. Кроме того, разделитель на полку металлического стеллажа дает возможность сортировать документы и папки по типам, отделяя одни от других.Устанавливается на полку соответствующей глубины без использования крепежа.</p>;;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
3024;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Poperechnik.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Poperechnik.jpg;<p>Разделитель на полку является дополнительным элементом металлического быстро-сборного стеллажа серии МС. Представляет собой пластину металла, которая закрепляется на полке стеллажа с возможностью перемещения влево и вправо. Благодаря связи с полкой может поддерживать папки и книги в вертикальном положении, предотвращая их падение. Кроме того, разделитель на полку металлического стеллажа дает возможность сортировать документы и папки по типам, отделяя одни от других.Устанавливается на полку соответствующей глубины без использования крепежа.</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
3031;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Bokovaya.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Bokovaya.jpg;<p>Боковая стенка является дополнительным элементом металлического быстро-сборного стеллажа. Она монтируется вдоль боковой плоскости стеллажа с одной или обеих сторон и препятствует падению складируемых на полку предметов. Устанавливается без крепежа между полками и стойками стеллажа. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/pasport/titan.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
3031;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Bokovaya.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Bokovaya.jpg;<p>Боковая стенка является дополнительным элементом металлического быстро-сборного стеллажа. Она монтируется вдоль боковой плоскости стеллажа с одной или обеих сторон и препятствует падению складируемых на полку предметов. Устанавливается без крепежа между полками и стойками стеллажа. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/tz/MS.docx;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
3031;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Bokovaya.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Bokovaya.jpg;<p>Боковая стенка является дополнительным элементом металлического быстро-сборного стеллажа. Она монтируется вдоль боковой плоскости стеллажа с одной или обеих сторон и препятствует падению складируемых на полку предметов. Устанавливается без крепежа между полками и стойками стеллажа. Полимерное порошковое покрытие светло-серого цвета (RAL 7035).</p>;;https://paksmet.ru/catalog/sertifikat/NS-2.pdf;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;;;Металлические стеллажи;Аксессуары для металлических стеллажей;;;RUB
